original_index,max_H_run_length,gene_name
1524,1.0,AAU27633.1 hypothetical protein lpg1551 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1525,2.0,"AAU27634.1 UDP-2,3-diacylglucosamine hydrolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1526,2.0,AAU27635.1 septum site determining protein MinC [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1527,2.0,AAU27636.1 long chain fatty acid-CoA ligase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1528,2.0,AAU27637.1 arginine 3rd transport system periplasmic binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1529,2.0,AAU27638.1 MutT/nudix family protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1530,2.0,"AAU27639.1 para-aminobenzoate synthase, component I [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1531,2.0,AAU27640.1 pyruvate dehydrogenase E1 alpha subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1532,2.0,AAU27641.1 pyruvate dehydrogenase E1 beta subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1533,2.0,AAU27642.1 dihydrolipoamide acetyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1534,2.0,AAU27643.1 potassium efflux system KefA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1535,2.0,AAU27644.1 mercuric reductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1536,2.0,AAU27645.1 hypothetical protein lpg1563 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1537,2.0,AAU27646.1 integral membrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1538,2.0,AAU27647.1 thiamine biosynthesis protein NMT-1 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1539,2.0,AAU27648.1 thiamine biosynthesis oxidoreductase ThiO [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1540,2.0,AAU27649.1 thiamine (thiazole) biosynthesis protein ThiG [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1541,2.0,AAU27650.1 phosphomethylpyrimidine kinase ThiD/thiamin-phosphate pyrophosphorylase fused protein ThiE [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1542,2.0,AAU27651.1 sulfurylase ThiF [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1543,2.0,AAU27652.1 3'-nucleotidase/nuclease [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1544,2.0,AAU27653.1 TolB colicin import protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1545,2.0,AAU27654.1 TolA colicin import membrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1546,2.0,AAU27655.1 biopolymer transport protein TolR [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1547,2.0,AAU27656.1 biopolymer transport protein TolQ [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1548,2.0,AAU27657.1 esterase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1549,2.0,AAU27658.1 Holliday junction DNA helicase RuvB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1550,2.0,AAU27659.1 RNA polymerase sigma E factor RpoE [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1551,2.0,AAU27660.1 hypothetical protein lpg1578 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1552,2.0,AAU27661.1 glycine cleavage T protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1553,2.0,AAU27662.1 cytochrome b-561 transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1554,2.0,AAU27663.1 NAD-glutamate dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1555,2.0,AAU27664.1 hypothetical protein lpg1582 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1556,2.0,AAU27665.1 succinate semialdehyde dehyrogenase (NADP+) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1557,2.0,AAU27666.1 (CDP-alcohol) phosphatidyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1558,2.0,AAU27667.1 hypothetical protein lpg1585 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1559,2.0,AAU27668.1 hypothetical protein lpg1586 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1560,2.0,AAU27669.1 hypothetical thiol-disulfide isomerase and thioredoxins family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1561,2.0,AAU27670.1 coiled-coil-containing protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1562,2.0,AAU27671.1 50S ribosomal protein L9 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1563,2.0,AAU27672.1 membrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1564,2.0,AAU27673.1 30S ribosomal protein S18 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1565,2.0,AAU27674.1 30S ribosomal protein S6 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1566,1.0,AAU27675.1 carbon storage regulator CsrA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1567,1.0,AAU27676.1 hypothetical protein lpg1594 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1568,1.0,AAU27677.1 hypothetical protein lpg1595 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1569,1.0,AAU27678.1 enoyl CoA hydratase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1570,1.0,AAU27679.1 thiolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1571,1.0,AAU27680.1 hypothetical protein lpg1598 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1572,1.0,AAU27681.1 hypothetical protein lpg1599 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1573,1.0,AAU27682.1 leucine-rich repeat-containing protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1574,1.0,AAU27683.1 hypothetical protein lpg1603 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1575,1.0,AAU27684.1 hypothetical protein lpg1604 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1576,1.0,AAU27685.1 hypothetical protein lpg1605 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1577,2.0,AAU27686.1 hypothetical protein lpg1606 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1578,2.0,AAU27687.1 phosphoenolpyruvate carboxylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1579,2.0,AAU27688.1 MutT/nudix family protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1580,2.0,AAU27689.1 gamma-glutamyl phosphate reductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1581,2.0,AAU27690.1 glutamate-5-kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1582,2.0,"AAU27691.1 transcriptional regulator, MerR family, mercury resistance [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1583,2.0,"AAU27692.1 transcriptional regulator SkgA, mercury resistance [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1584,2.0,"AAU27693.1 acetyltransferase, GNAT family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1585,2.0,AAU27694.1 glutamate rich protein GrpB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1586,2.0,AAU27695.1 multidrug resistance ABC transporter ATP binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1587,2.0,"AAU27696.1 ABC transporter ATP-binding protein Uup, erythromycin resistance [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1588,2.0,AAU27697.1 probable signal peptide protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1589,2.0,AAU27698.1 beta-lactamase AmpS [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1590,2.0,AAU27699.1 cell division protein FtsI/penicillin binding protein 2 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1591,2.0,AAU27700.1 hypothetical protein lpg1620 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1592,2.0,AAU27701.1 hypothetical protein lpg1621 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1593,2.0,AAU27702.1 hypothetical protein lpg1622 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1594,2.0,AAU27703.1 hydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1595,2.0,AAU27704.1 alpha/beta hydrolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1596,2.0,AAU27705.1 hypothetical protein lpg1625 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1597,2.0,AAU27706.1 copper efflux ATPase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1598,3.0,AAU27707.1 putative secreted protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1599,3.0,AAU27708.1 coenzyme F390 synthetase FtsA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1600,3.0,AAU27709.1 Zn-dependent hydrolase GumP [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1601,3.0,AAU27710.1 3-beta-hydroxysteroid dehydrogenase/isomerase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1602,3.0,AAU27711.1 chalcone and stilbene synthases [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1603,3.0,AAU27712.1 glycosyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1604,3.0,AAU27713.1 hypothetical protein lpg1633 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1605,3.0,AAU27714.1 oxidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1606,3.0,AAU27715.1 dienelactone hydrolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1607,3.0,"AAU27716.1 acetyltransferase, GNAT family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1608,3.0,AAU27717.1 polysaccharide deacetylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1609,3.0,AAU27718.1 drug:proton antiporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1610,2.0,AAU27719.1 hypothetical protein lpg1639 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1611,2.0,AAU27720.1 transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1612,2.0,AAU27721.1 acylaminoacyl peptidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1613,2.0,AAU27722.1 SidB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1614,2.0,AAU27723.1 threonine synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1615,2.0,AAU27724.1 hypothetical protein lpg1644 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1616,2.0,AAU27725.1 hypothetical protein lpg1645 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1617,2.0,AAU27726.1 cytochrome b561 transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1618,2.0,AAU27727.1 hypothetical protein lpg1647 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1619,2.0,AAU27728.1 signal peptide protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1620,2.0,AAU27729.1 myo-inositol catabolism protein IolE [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1621,2.0,AAU27730.1 myo-inositol catabolism protein IolD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1622,2.0,AAU27731.1 IolC/IolB transferase kinase protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1623,2.0,AAU27732.1 myo-inositol-2-dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1624,2.0,AAU27733.1 D-xylose-proton symporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1625,2.0,AAU27734.1 hypothetical protein lpg1654 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1626,2.0,AAU27735.1 class 4 metalloprotease [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1627,2.0,AAU27736.1 hypothetical protein lpg1656 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1628,2.0,"AAU27737.1 NG,NG-dimethylarginine dimethylaminohydrolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1629,1.0,AAU27738.1 amino acid antiporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1630,1.0,AAU27739.1 membrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1631,1.0,AAU27740.1 leucine-rich repeat-containing protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1632,1.0,AAU27741.1 hypothetical protein lpg1661 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1633,1.0,AAU27742.1 putative transport protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1634,1.0,AAU27743.1 hypothetical protein lpg1663 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1635,1.0,"AAU27744.1 penicillin binding protein 1C, peptidoglycan biosynthesis [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1636,1.0,AAU27745.1 hypothetical protein lpg1665 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1637,1.0,AAU27746.1 hypothetical protein lpg1666 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1638,1.0,AAU27747.1 hypothetical protein lpg1667 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1639,1.0,AAU27748.1 hypothetical protein lpg1668 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1640,2.0,"AAU27749.1 alpha-amylase, putative [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1641,2.0,AAU27750.1 hypothetical protein lpg1670 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1642,2.0,"AAU27751.1 alpha-amylase, putative [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1643,2.0,AAU27752.1 phosphoribosylglycinamide formyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1644,2.0,AAU27753.1 phosphoribosylamine-glycine ligase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1645,2.0,AAU27754.1 amidophosphoribosyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1646,2.0,AAU27755.1 phosphoribosylimidazole-succinocarboxamide synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1647,2.0,AAU27756.1 phosphoribosylformylglycinamidine synthase I [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1648,2.0,AAU27757.1 phosphoribosylformylglycinamidine cyclo ligase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1649,2.0,AAU27758.1 phosphoribosylformylglycinamidine synthase II [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1650,2.0,AAU27759.1 hypothetical protein lpg1679 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1651,2.0,AAU27760.1 thiol:disulfide interchange protein DsbD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1652,2.0,AAU27761.1 hypothetical protein lpg1681 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1653,2.0,"AAU27762.1 oxidoreductase, short chain dehydrogenase/reductase family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1654,2.0,AAU27763.1 hypothetical protein lpg1683 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1655,2.0,AAU27764.1 hypothetical protein lpg1684 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1656,2.0,AAU27765.1 hypothetical protein lpg1685 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1657,2.0,AAU27766.1 hypothetical protein lpg1686 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1658,2.0,AAU27767.1 hypothetical protein lpg1687 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1659,2.0,AAU27768.1 possible flagellar hook-length control protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1660,2.0,AAU27769.1 23.7 kDa protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1661,2.0,AAU27770.1 aconitate hydratase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1662,2.0,AAU27771.1 amino acid antiporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1663,2.0,AAU27772.1 hypothetical protein lpg1692 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1664,2.0,AAU27773.1 hypothetical protein lpg1693 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1665,2.0,AAU27774.1 transposase IS630 family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1666,2.0,AAU27775.1 transposase IS630 family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1667,2.0,AAU27776.1 proline dehydrogenase/delta-1-pyrroline-5-carboxylate dehydrogenase = bifunctional PutA protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1668,2.0,AAU27777.1 hypothetical protein lpg1697 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1669,2.0,"AAU27778.1 ProQ-like, activator of ProP osmoprotectant transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1670,2.0,AAU27779.1 3-demethylubiquinone-9 3-methyltransferase UbiG [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1671,2.0,AAU27780.1 uracil DNA glycosylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1672,2.0,AAU27781.1 kinectin 1 (kinesin receptor) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1673,2.0,AAU27782.1 Tpr [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1674,2.0,AAU27783.1 SOS mutagenesis and repair UmuC protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1675,2.0,AAU27784.1 SOS (error prone) mutagenesis protein UmuD (RumA) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1676,2.0,AAU27785.1 carboxypeptidase G2 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1677,2.0,AAU27786.1 arginine/ornithine succinyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
